Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
671,60,RL,64.0,8633,Pave,,Reg,Lvl,AllPub,FR2,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,6.0,193,1.0,0,545,738,GasA,0,Y,SBrkr,738,738,0,1476,1,0,2,1,3,1,0,7,8,0,0,Attchd,2005.0,3.0,2,540,0,0,2,100,35,0,0,0,0,0,0,,0,2,2009,WD,Normal,12.0639386420412
672,70,RH,54.0,6629,Pave,,Reg,Lvl,AllPub,Inside,3,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,4.0,551,1.0,0,121,672,GasA,0,N,SBrkr,697,672,0,1369,1,0,2,0,3,1,0,6,8,0,0,Detchd,1930.0,1.0,1,300,0,0,2,147,0,0,0,0,0,0,0,,0,7,2009,WD,Normal,11.548302261270589
673,20,RL,68.0,11250,Pave,,IR1,Lvl,AllPub,Inside,3,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,1.0,5.0,767,1.0,0,441,1208,GasA,0,Y,SBrkr,1208,0,0,1208,1,0,1,1,3,1,0,6,8,1,0,Attchd,1977.0,2.0,2,546,0,0,2,198,42,0,0,0,0,0,0,,0,6,2006,WD,Normal,12.013706813470414
674,20,RL,110.0,14442,Pave,,Reg,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,0,0,PConc,0,0,1.0,6.0,1186,1.0,0,291,1477,GasA,0,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,0,7,8,2,0,Attchd,1957.0,3.0,2,416,0,0,2,0,87,0,0,200,0,0,0,,0,6,2007,WD,Normal,12.458778882573531
675,20,RL,80.0,9200,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,1.0,3.0,892,1.0,0,244,1136,GasA,0,Y,SBrkr,1136,0,0,1136,1,0,1,0,3,1,0,5,8,1,0,Attchd,1965.0,2.0,1,384,0,0,2,426,0,0,0,0,0,0,0,,0,7,2008,WD,Normal,11.849404844423074
676,160,RL,24.0,2289,Pave,,Reg,Lvl,AllPub,Inside,3,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0.0,0,0,CBlock,0,0,1.0,5.0,311,1.0,0,544,855,GasA,0,Y,SBrkr,855,586,0,1441,0,0,2,1,3,1,0,7,8,1,0,Attchd,1978.0,1.0,2,440,0,0,2,28,0,0,0,0,0,0,0,,0,4,2009,WD,Normal,11.908346971208951
677,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,1095,1095,GasW,0,N,SBrkr,1095,679,0,1774,1,0,2,0,4,2,0,8,6,0,0,2Types,1920.0,1.0,3,779,0,0,0,0,0,90,0,0,0,0,0,,0,5,2006,WD,Normal,11.373674891823535
678,30,RL,52.0,9022,Pave,,Reg,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,768,768,GasA,0,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,0,5,8,0,0,Detchd,1924.0,1.0,1,240,0,0,0,316,0,120,0,0,0,0,0,,0,5,2009,WD,Normal,11.603688960617085
679,20,RL,80.0,11844,Pave,,IR1,Lvl,AllPub,Inside,3,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,464.0,0,0,PConc,0,0,2.0,1.0,0,1.0,0,2046,2046,GasA,0,Y,SBrkr,2046,0,0,2046,0,0,2,1,3,1,0,7,8,1,0,Attchd,2008.0,3.0,3,834,0,0,2,322,82,0,0,0,0,0,0,,0,7,2009,New,Partial,12.827995001361906
680,20,RL,71.0,9945,Pave,,IR1,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,0,0,CBlock,0,0,1.0,3.0,827,1.0,0,161,988,GasA,0,Y,SBrkr,988,0,0,988,1,0,1,0,3,1,0,5,8,0,0,Detchd,1963.0,1.0,2,572,0,0,2,0,0,0,0,0,0,0,0,,0,10,2007,WD,Normal,11.7636919653883
681,120,RL,50.0,8012,Pave,,Reg,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,1.0,4.0,543,4.0,119,261,923,GasA,0,Y,SBrkr,923,0,0,923,0,0,2,0,2,1,0,5,8,1,0,Attchd,1980.0,2.0,1,264,0,0,2,80,0,0,0,0,0,0,0,,0,5,2010,WD,Normal,11.870606902224589
682,50,RH,55.0,4500,Pave,Pave,IR2,Bnk,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,,0.0,0,0,BrkTil,0,0,1.0,3.0,182,1.0,0,611,793,GasA,0,Y,SBrkr,848,672,0,1520,0,0,1,0,3,1,0,6,8,0,0,Detchd,1968.0,1.0,1,281,0,0,2,0,0,56,0,0,0,0,0,,0,7,2009,WD,Abnorml,11.979391594635793
683,120,RL,80.0,2887,Pave,,Reg,HLS,AllPub,Inside,3,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,PConc,0,0,2.0,6.0,1003,1.0,0,288,1291,GasA,0,Y,SBrkr,1291,0,0,1291,1,0,1,0,2,1,0,6,8,1,0,Attchd,1996.0,1.0,2,431,0,0,2,307,0,0,0,0,0,0,0,,0,11,2008,WD,Normal,12.06105265381003
684,20,RL,90.0,11248,Pave,,IR1,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,0,0,PConc,0,0,3.0,6.0,1059,1.0,0,567,1626,GasA,0,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,0,7,8,1,0,Attchd,2002.0,3.0,3,702,0,0,2,257,45,0,0,0,0,0,0,,0,7,2007,WD,Normal,12.560247968016562
685,60,RL,58.0,16770,Pave,,IR2,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1195,1195,GasA,0,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,0,7,8,0,0,Attchd,1998.0,3.0,2,486,0,0,2,0,81,0,0,0,0,0,0,,0,6,2010,WD,Normal,12.30592250537653
686,160,RL,61.5,5062,Pave,,IR1,Lvl,AllPub,CulDSac,3,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,2.0,6.0,828,2.0,182,180,1190,GasA,0,Y,SBrkr,1190,900,0,2090,1,0,2,0,3,1,0,6,7,1,0,Attchd,1984.0,3.0,2,577,0,0,2,219,0,0,0,0,0,0,0,,0,9,2007,WD,Normal,12.242891437918386
687,60,FV,84.0,10207,Pave,,Reg,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,874,874,GasA,0,Y,SBrkr,874,887,0,1761,0,0,3,0,3,1,0,7,8,0,0,Attchd,2007.0,3.0,2,578,0,0,2,144,105,0,0,0,0,0,0,,0,8,2007,New,Partial,12.336556900342153
688,160,FV,73.5,5105,Pave,,IR2,Lvl,AllPub,FR2,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,PConc,0,0,1.0,6.0,239,1.0,0,312,551,GasA,0,Y,SBrkr,551,551,0,1102,0,0,2,1,2,1,0,4,8,0,0,Detchd,2004.0,1.0,2,480,0,0,2,0,60,0,0,0,0,0,0,,0,3,2007,WD,Normal,11.910365121788654
689,20,RL,60.0,8089,Pave,,Reg,HLS,AllPub,Inside,3,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,0,0,PConc,0,0,3.0,6.0,945,1.0,0,474,1419,GasA,0,Y,SBrkr,1419,0,0,1419,1,0,2,0,2,1,0,7,8,1,0,Attchd,2007.0,2.0,2,567,0,0,2,140,0,0,0,0,0,0,0,,0,10,2007,New,Partial,12.879019669789754
690,120,RL,61.0,7577,Pave,,IR1,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,0,0,PConc,0,0,3.0,5.0,20,1.0,0,1342,1362,GasA,0,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,0,6,8,1,0,Attchd,2005.0,2.0,2,460,0,0,2,192,28,0,0,0,0,0,0,,0,6,2007,WD,Normal,12.179220327453931
691,120,RM,70.0,4426,Pave,,Reg,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,0,0,PConc,0,0,4.0,6.0,697,1.0,0,151,848,GasA,0,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,0,3,8,1,0,Attchd,2004.0,2.0,2,420,0,0,2,149,0,0,0,0,0,0,0,,0,5,2008,WD,Normal,11.856522261533735
692,60,RL,104.0,21535,Pave,,IR1,Lvl,AllPub,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170.0,0,0,PConc,0,0,4.0,6.0,1455,1.0,0,989,2444,GasA,0,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,0,10,8,2,0,Attchd,1994.0,3.0,3,832,0,0,2,382,50,0,0,0,0,0,0,,0,1,2007,WD,Normal,13.534474352733596
693,60,RL,42.0,26178,Pave,,IR1,Lvl,AllPub,Inside,2,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293.0,0,0,PConc,0,0,4.0,6.0,965,1.0,0,245,1210,GasA,0,Y,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,0,9,8,2,0,Attchd,1989.0,2.0,2,628,0,0,2,320,27,0,0,0,0,0,0,,0,4,2006,WD,Normal,12.721888795877376
694,30,RL,60.0,5400,Pave,,Reg,Lvl,AllPub,Corner,1,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,1073,1073,GasA,0,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,0,4,8,0,0,Detchd,1968.0,1.0,1,326,0,0,2,0,0,112,0,0,0,0,0,,0,12,2006,WD,Abnorml,11.59433032142082
695,50,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Corner,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,927,927,GasA,0,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,0,5,8,0,0,Detchd,1995.0,1.0,2,576,0,0,2,112,0,0,0,0,0,0,3,,0,4,2009,WD,Normal,11.860062063178267
696,20,RL,54.0,13811,Pave,,IR1,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,0,0,CBlock,0,0,1.0,6.0,980,2.0,40,92,1112,GasA,0,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,0,5,8,1,0,Attchd,1987.0,1.0,2,551,0,0,2,125,0,0,0,0,0,0,0,,0,7,2006,WD,Normal,12.07824495582233
697,30,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,0,0,CBlock,0,0,1.0,2.0,616,1.0,0,0,616,GasA,0,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,0,4,8,0,0,Detchd,1921.0,1.0,1,205,0,0,2,0,0,129,0,0,0,0,0,,0,6,2006,WD,Normal,11.39640288460621
698,20,RL,57.0,6420,Pave,,IR1,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,PConc,0,0,2.0,2.0,210,5.0,551,219,980,GasA,0,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,0,6,8,0,0,Detchd,1952.0,1.0,1,308,0,0,2,0,0,0,0,0,0,0,0,,0,9,2006,WD,Normal,11.72400453218338
699,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,6.0,553,4.0,117,224,894,GasA,0,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,0,5,8,1,0,Detchd,1973.0,1.0,1,336,0,0,2,416,144,0,0,0,0,0,3,,0,4,2010,WD,Normal,11.83863282480007
700,120,FV,59.0,4282,Pave,Pave,IR2,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,PConc,0,0,2.0,6.0,16,1.0,0,1375,1391,GasA,0,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,0,5,8,0,0,Attchd,2004.0,2.0,2,530,0,0,2,156,158,0,0,0,0,0,0,,0,7,2008,WD,Normal,12.185875040240456
701,20,RL,85.0,14331,Pave,,Reg,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,0,0,PConc,0,0,4.0,6.0,1274,1.0,0,526,1800,GasA,0,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,0,7,8,1,0,Attchd,2002.0,3.0,3,765,0,0,2,270,78,0,0,0,0,0,0,,0,5,2006,WD,Normal,12.652362948153474
702,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,1164,1164,GasA,0,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,0,6,8,0,0,Attchd,1969.0,1.0,2,528,0,0,2,0,0,0,0,0,0,0,0,,0,7,2006,COD,Normal,11.849404844423074
703,60,RL,82.0,12438,Pave,,IR1,Lvl,AllPub,Inside,3,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1234,1234,GasA,0,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,0,10,8,1,0,BuiltIn,2006.0,3.0,3,666,0,0,2,324,100,0,0,0,0,0,0,,0,7,2006,New,Partial,12.799178471909892
704,190,RM,76.0,7630,Pave,,Reg,Lvl,AllPub,Inside,3,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,360,360,GasA,0,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,0,8,8,1,0,Detchd,1999.0,1.0,2,672,0,0,0,344,0,40,0,0,0,0,3,,0,5,2010,WD,Normal,11.849404844423074
705,20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,0,0,PConc,0,0,3.0,6.0,712,1.0,0,761,1473,GasA,0,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,0,7,8,0,0,Attchd,2004.0,2.0,2,606,0,0,2,0,35,0,144,0,0,0,0,,0,5,2010,WD,Normal,12.269052139516225
706,190,RM,70.0,5600,Pave,,Reg,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,,0.0,0,0,Slab,0,0,None,None,0,None,0,0,0,GasA,0,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,0,7,5,0,0,,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,Othr,3500,7,2010,WD,Normal,10.915106645867503
707,20,RL,80.0,115149,Pave,,IR2,Low,AllPub,CulDSac,1,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,0,0,CBlock,0,0,4.0,6.0,1219,1.0,0,424,1643,GasA,0,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,0,5,8,2,0,Attchd,1971.0,1.0,2,739,0,0,2,380,48,0,0,0,0,0,0,,0,6,2007,WD,Normal,12.618185607609805
708,120,RL,48.0,6240,Pave,,Reg,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,0,0,PConc,0,0,1.0,6.0,863,1.0,0,461,1324,GasA,0,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,0,6,8,1,0,Attchd,2006.0,3.0,2,550,0,0,2,192,38,0,0,0,0,0,0,,0,12,2009,WD,Normal,12.445093483000798
709,60,RL,65.0,9018,Pave,,IR1,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,3.0,1.0,0,1.0,0,728,728,GasA,0,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,0,8,8,1,0,Attchd,2007.0,3.0,2,400,0,0,2,100,24,0,0,0,0,0,0,,0,7,2007,New,Partial,12.09815887308463
710,20,RL,71.0,7162,Pave,,IR1,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,876,876,GasA,0,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,0,6,8,0,0,Attchd,1966.0,1.0,1,408,0,0,2,0,0,0,0,0,0,0,3,,0,12,2008,WD,Abnorml,11.60733523953139
711,30,RL,56.0,4130,Pave,,IR1,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,270,270,GasA,0,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,0,5,3,0,0,,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,2008,WD,Normal,10.859018228147889
712,50,C (all),66.0,8712,Pave,Pave,Reg,HLS,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,Stone,0,0,2.0,1.0,0,1.0,0,859,859,GasA,0,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,0,7,8,0,0,Detchd,1964.0,2.0,1,384,0,0,0,68,0,98,0,0,0,0,0,,0,1,2010,WD,Abnorml,11.54031687156214
713,120,RL,40.0,4671,Pave,,IR1,HLS,AllPub,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,PConc,0,0,2.0,6.0,767,1.0,0,461,1228,GasA,0,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,0,5,8,1,0,Attchd,1988.0,3.0,2,472,0,0,2,168,120,0,0,0,0,0,0,,0,10,2008,WD,Normal,12.149507585033072
714,190,RL,60.0,9873,Pave,,Reg,Lvl,AllPub,Inside,3,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,0,0,CBlock,0,0,3.0,5.0,789,1.0,0,171,960,GasW,0,N,SBrkr,960,0,0,960,1,0,1,0,3,1,0,6,8,0,0,Detchd,1970.0,1.0,2,576,0,0,2,0,288,0,0,0,0,0,0,,0,5,2006,WD,Normal,11.767575435251748
715,60,RL,71.0,13517,Pave,,IR1,Lvl,AllPub,CulDSac,3,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,0,0,CBlock,0,0,1.0,6.0,533,1.0,0,192,725,GasA,0,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,0,6,8,0,0,Attchd,1976.0,2.0,2,475,0,0,2,0,44,0,0,0,0,0,0,,0,3,2010,WD,Normal,11.779136168550774
716,20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,1064,1064,GasA,0,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,0,7,8,1,0,Attchd,1974.0,2.0,2,478,0,0,2,0,0,0,0,0,0,0,3,,0,8,2009,WD,Normal,12.013706813470414
717,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,718,718,GasA,0,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,0,8,8,0,0,Detchd,1996.0,1.0,2,704,0,0,1,0,48,143,0,0,0,0,0,,0,7,2007,WD,Normal,11.979805470779858
718,20,RL,80.0,10000,Pave,,Reg,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,1.0,4.0,1084,1.0,0,92,1176,GasA,0,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,0,5,8,1,0,Attchd,1973.0,1.0,2,439,0,0,2,224,0,0,0,0,0,0,3,,0,11,2008,WD,Normal,11.964007453736912
719,60,RL,96.0,10542,Pave,,Reg,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,0,0,PConc,0,0,4.0,6.0,1173,1.0,0,138,1311,GasA,0,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,0,9,8,1,0,Attchd,1993.0,2.0,3,983,0,0,2,250,154,216,0,0,0,0,0,,0,8,2008,WD,Normal,12.739640688812674
720,20,RL,69.0,9920,Pave,,IR1,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,,0.0,0,0,CBlock,0,0,4.0,5.0,523,1.0,0,448,971,GasA,0,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,0,5,8,1,0,Attchd,1969.0,1.0,1,300,0,0,2,0,0,0,0,0,0,0,0,,0,5,2006,WD,Normal,11.7636919653883
721,120,RL,61.5,6563,Pave,,IR1,Low,AllPub,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,PConc,0,0,4.0,6.0,1148,1.0,0,594,1742,GasA,0,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,0,5,8,1,0,Attchd,1985.0,2.0,2,564,0,0,2,114,28,234,0,0,0,0,0,,0,12,2006,WD,Normal,12.524530013005734
722,120,RM,70.0,4426,Pave,,Reg,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,0,0,PConc,0,0,3.0,6.0,662,1.0,0,186,848,GasA,0,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,0,3,8,0,0,Attchd,2004.0,2.0,2,420,0,0,2,160,0,0,0,0,0,0,0,,0,5,2010,WD,Normal,11.870606902224589
723,20,RL,70.0,8120,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,5.0,191,1.0,0,673,864,GasA,0,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,0,5,8,0,0,Detchd,1994.0,1.0,2,463,0,0,2,0,0,0,0,0,0,0,0,,0,7,2009,WD,Normal,11.732069026983156
724,50,RL,60.0,8172,Pave,,Reg,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,941,941,GasA,0,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,0,7,8,0,0,Detchd,1958.0,1.0,1,548,0,0,2,0,0,0,0,156,0,0,0,,0,5,2008,WD,Normal,11.81303746480054
725,20,RL,86.0,13286,Pave,,IR1,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,0,0,PConc,0,0,1.0,6.0,1234,1.0,0,464,1698,GasA,0,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,0,8,8,1,0,Attchd,2007.0,3.0,3,768,0,0,2,327,64,0,0,0,0,0,0,,0,2,2009,WD,Normal,12.676079399771028
